DOI,Title,Authors,Affiliations,Funding Sources,Abstract,Year,URL,Chemicals Mentioned,Chemicals with InChIKey
10.1021/acs.est.0c05793,Pesticides and Pesticide Degradates in Groundwater Used for Public Supply across the United States: Occurrence and Human-Health Context,"Bexfield, Laura M., Belitz, Kenneth, Lindsey, Bruce D., Toccalino, Patricia L., Nowell, Lisa H.","New Mexico Water Science Center, U.S. Geological Survey, 6700 Edith Boulevard NE, Albuquerque, New Mexico 87113, United States | U.S. Geological Survey, 10 Bearfoot Road, Northborough, Massachusetts 01532, United States | U.S. Geological Survey, 215 Limekiln Road, New Cumberland, Pennsylvania 17070, United States | U.S. Geological Survey, 911 Northeast 11th Avenue, Portland, Oregon 97232, United States | U.S. Geological Survey, 6000 J Street, Placer Hall, Sacramento, California 95819, United States",U.S. Geological Survey,"This is the first assessment of groundwater from public-supply wells across the United States to analyze for >100 pesticide degradates and to provide human-health context for degradates without benchmarks. Samples from 1204 wells in aquifers representing 70% of the volume pumped for drinking supply were analyzed for 109 pesticides (active ingredients) and 116 degradates. Among the 41% of wells where pesticide compounds were detected, nearly two-thirds contained compound mixtures and three-quarters contained degradates. Atrazine, hexazinone, prometon, tebuthiuron, four atrazine degradates, and one metolachlor degradate were each detected in >5% of wells. Detection frequencies were largest for aquifers with more shallow, unconfined wells producing modern-age groundwater. To screen for potential human-health concerns, benchmark quotients (BQs) were calculated by dividing concentrations by the human-health benchmark, when available. For degradates without benchmarks, estimated values (estimated benchmark quotients (BQE)) were first calculated by assuming equimolar toxicity to the most toxic parent; final analysis excluded degradates with likely overestimated toxicity. Six pesticide compounds and 1.6% of wells had concentrations approaching levels of potential concern (individual or summed BQ or BQE values >0.1), and none exceeded these levels (values >1). Therefore, although pesticide compounds occurred frequently, concentrations were low, even accounting for mixtures and degradates without benchmarks.",2021.0,https://doi.org/10.1021/acs.est.0c05793,prometon; tebuthiuron; metolachlor; atrazine; Atrazine; hexazinone,prometon (ISEUFVQQFVOBCY-UHFFFAOYSA-N); tebuthiuron (HBPDKDSFLXWOAE-UHFFFAOYSA-N); metolachlor (WVQBLGZPHOPPFO-UHFFFAOYSA-N); atrazine (MXWJVTOOROXGIU-UHFFFAOYSA-N); Atrazine (MXWJVTOOROXGIU-UHFFFAOYSA-N); hexazinone (CAWXEEYDBZRFPE-UHFFFAOYSA-N)
10.1021/esv054i008_1371941,Issue Editorial Masthead,,,Not Found,Not Found,2020.0,https://doi.org/10.1021/esv054i008_1371941,No chemicals found,No chemicals found
10.1021/esv054i018_1411437,Issue Editorial Masthead,,,Not Found,,2020.0,https://doi.org/10.1021/esv054i018_1411437,No chemicals found,No chemicals found
10.1021/esv054i015_1399614,Issue Editorial Masthead,,,Not Found,,2020.0,https://doi.org/10.1021/esv054i015_1399614,No chemicals found,No chemicals found
10.1021/esv054i002_1346616,Issue Editorial Masthead,,,Not Found,,2020.0,https://doi.org/10.1021/esv054i002_1346616,No chemicals found,No chemicals found
10.1021/acs.est.9b07850,Influence of Co-Dosed Lipids from Biota Extracts on the Availability of Chemicals in In Vitro Cell-Based Bioassays,"Reiter, Eva B., Jahnke, Annika, König, Maria, Siebert, Ursula, Escher, Beate I.","Department Cell Toxicology, Helmholtz Centre for Environmental Research—UFZ, Permoserstraße 15, 04318 Leipzig, Germany | Department Cell Toxicology, Helmholtz Centre for Environmental Research—UFZ, Permoserstraße 15, 04318 Leipzig, Germany | Department Cell Toxicology, Helmholtz Centre for Environmental Research—UFZ, Permoserstraße 15, 04318 Leipzig, Germany | Institute for Terrestrial and Aquatic Wildlife Research, University of Veterinary Medicine Hannover, Foundation, Werftstr. 6, 25761 Büsum, Germany | Department Cell Toxicology, Helmholtz Centre for Environmental Research—UFZ, Permoserstraße 15, 04318 Leipzig, Germany; Environmental Toxicology, Center for Applied Geoscience, Eberhard Karls University Tübingen, Hölderlinstr. 12, 72074 Tübingen, Germany",H2020 European Research Council,"Extraction of chemicals from biota leads to co-extraction of lipids. When dosing such extracts into in vitro bioassays, co-dosed lipids act as an additional phase that can reduce the bioavailability of the chemicals and the apparent sensitivity of the assay. Equilibrium partitioning between medium, cells, and co-dosed lipids was described with an existing equilibrium partitioning model for cell-based bioassays extended by an additional lipid phase. We experimentally investigated the influence of co-dosed lipids on the effects elicited by four test chemicals of different hydrophobicity in two bioassays, indicative of the aryl hydrocarbon receptor and oxidative stress response (AREc32). The partitioning model explained the effect of the test chemicals in the presence of spiked triolein within a factor of 0.33–5.83 between the measured and predicted effect concentration (EC). We applied the model to marine mammal blubber extracted with silicone. Extracts dosed in the AREc32 bioassay showed a linear increase of apparent EC with increasing lipid fraction. The partitioning model was used to interpret the role of the co-extracted lipid. A quantitative lipid correction of bioassay results in the presence of co-dosed lipids was possible for known compounds and defined mixtures, while we could only estimate a range for mixtures of unknown chemicals.",2020.0,https://doi.org/10.1021/acs.est.9b07850,aryl hydrocarbon; triolein,aryl hydrocarbon (Error); triolein (PHYFQTYBJUILEZ-IUPFWZBJSA-N)
10.1021/acs.est.9b06120,Correction to Autothermal CaO Looping Biomass Gasification for Renewable Syngas Production,"Sun, Hongman, Wu, Chunfei", | ,Not Found,,2020.0,https://doi.org/10.1021/acs.est.9b06120,No chemicals found,No chemicals found
10.1021/acs.est.0c01556,Correction to Exposure Assessment For Air-To-Skin Uptake of Semivolatile Organic Compounds (SVOCs) Indoors,"Garrido, Javier A., Parthasarathy, Srinandini, Moschet, Christoph, Young, Thomas M., McKone, Thomas E., Bennett, Deborah H.", |  |  |  |  | ,Not Found,,2020.0,https://doi.org/10.1021/acs.est.0c01556,No chemicals found,No chemicals found
10.1021/acs.est.0c01988,Matrix Softness-Mediated 3D Zebrafish Hepatocyte Modulates Response to Endocrine Disrupting Chemicals,"Sullivan, Kathryn M., Park, Chang Gyun, Ito, John D., Kandel, Mikhail, Popescu, Gabriel, Kim, Young Jun, Kong, Hyunjoon","Department of Bioengineering, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States; Institute of Genomic Biology, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States | Environmental Safety Group, Korea Institute of Science and Technology (KIST) Europe, Campus E 7.1, 66123 Saarbrücken, Germany | Department of Chemical and Biomolecular Engineering, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States | Department of Electrical and Computer Engineering, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States; Beckman Institute, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States | Department of Bioengineering, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States; Department of Electrical and Computer Engineering, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States; Beckman Institute, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States | Environmental Safety Group, Korea Institute of Science and Technology (KIST) Europe, Campus E 7.1, 66123 Saarbrücken, Germany | Department of Bioengineering, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States; Institute of Genomic Biology, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States; Department of Chemical and Biomolecular Engineering, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States; Beckman Institute, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States",National Research Council of Science and Technology; Korea Institute of Science and Technology; National Institutes of Health; National Science Foundation,"Endocrine disrupting chemicals (EDC) include synthetic compounds that mimic the structure or function of natural hormones. While most studies utilize live embryos or primary cells from adult fish, these cells rapidly lose functionality when cultured on plastic or glass substrates coated with extracellular matrix proteins. This study hypothesizes that the softness of a matrix with adhered fish cells can regulate the intercellular organization and physiological function of engineered hepatoids during EDC exposure. We scrutinized this hypothesis by culturing zebrafish hepatocytes (ZF-L) on collagen-based hydrogels with controlled elastic moduli by examining morphology, urea production, and intracellular oxidative stress of hepatoids exposed to 17β-estradiol. Interestingly, the softer gel drove cells to form a cell sheet with a canaliculi-like structure compared to its stiffer gel counterpart. The hepatoids cultured on the softer gel exhibited the more active urea production upon exposure to 17β-estradiol and displayed faster recovery of intracellular reactive oxygen species level confirmed by gradient light interference microscopy (GLIM), a live-cell imaging technique. These results are broadly useful to improve screening and understanding of potential EDC impacts on aquatic organisms and human health.",2020.0,https://doi.org/10.1021/acs.est.0c01988,oxygen; 17β-estradiol; urea,oxygen (MYMOFIZGZYHOMD-UHFFFAOYSA-N); 17β-estradiol (Error); urea (XSQUKJJJFZCRTK-UHFFFAOYSA-N)
10.1021/acs.est.0c03372,Uranium Bioaccumulation Dynamics in the Mayfly <i>Neocloeon triangulifer</i> and Application to Site-Specific Prediction,"Henry, Brianna L., Croteau, Marie-Noële, Walters, David M., Miller, Janet L., Cain, Daniel J., Fuller, Christopher C.","Department of Biology, University of South Dakota, Vermillion, South Dakota 57069, United States | U.S. Geological Survey, Menlo Park, California 94025, United States | Columbia Environmental Research Center, U.S. Geological Survey, Columbia, Missouri 65201, United States | Fort Collins Science Center, U.S. Geological Survey, Fort Collins, Colorado 80526, United States | U.S. Geological Survey, Menlo Park, California 94025, United States | U.S. Geological Survey, Menlo Park, California 94025, United States",U.S. Geological Survey; National Science Foundation,Not Found,2020.0,https://doi.org/10.1021/acs.est.0c03372,No chemicals found,No chemicals found
10.1021/acs.est.0c05605,Inhibition Effect and Mechanism of Thiourea on Electrophilic Chlorination of Aromatics in Combustion Flue Gas,"Ren, Meihui, Zhang, Haijun, Fan, Yun, Wang, Dan, Cao, Rong, Gao, Yuan, Chen, Jiping","CAS Key Laboratory of Separation Sciences for Analytical Chemistry, Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian, Liaoning 116023, China; University of Chinese Academy of Sciences, Beijing 100049, China | CAS Key Laboratory of Separation Sciences for Analytical Chemistry, Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian, Liaoning 116023, China | CAS Key Laboratory of Separation Sciences for Analytical Chemistry, Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian, Liaoning 116023, China | CAS Key Laboratory of Separation Sciences for Analytical Chemistry, Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian, Liaoning 116023, China; University of Chinese Academy of Sciences, Beijing 100049, China | CAS Key Laboratory of Separation Sciences for Analytical Chemistry, Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian, Liaoning 116023, China | CAS Key Laboratory of Separation Sciences for Analytical Chemistry, Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian, Liaoning 116023, China | CAS Key Laboratory of Separation Sciences for Analytical Chemistry, Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian, Liaoning 116023, China",Dalian Institute of Chemical Physics; National Natural Science Foundation of China,"Thiourea can effectively inhibit the formation of highly toxic chlorinated aromatics in postcombustion zone. However, the inhibition mechanism was still not adequately understood. In this study, naphthalene was adopted as a model aromatic compound to investigate the inhibition effect and mechanism of thiourea on the formation of chlorinated aromatics via electrophilic chlorination over Cu and Fe chlorides. Thiourea addition resulted in the reductions of 77.6-99.8% and 36.4-98.1% in the yield of polychlorinated naphthalenes from naphthalene chlorination mediated by CuCl2 and FeCl3 at 150-300 °C, respectively. The inhibition efficiency of chlorination presented a decreasing tendency with increasing reaction temperature and O2 content in flue gas. X-ray diffraction analysis revealed that the thiourea-induced reduction of highly active Cu (II) and Fe (III) chlorides to less active Cu (I) and Fe (II) chlorides was a primary mechanism for inhibiting aromatic chlorination. [thiourea-Cu]+ complex generated during the reduction process could be transformed into CuS and Cu2S, and isomeric reaction product NH4SCN could react with Cu2+ to produce Cu(SCN)2 and then also form Cu sulfides, suggesting sulfidization of Cu chloride was another important inhibition mechanism. Chlorination inhibition induced by the volatile decomposition products of thiourea might only play a minor role.",2021.0,https://doi.org/10.1021/acs.est.0c05605,Cu(SCN)2; Fe chlorides; Cu sulfides; [thiourea-Cu]+; FeCl3; naphthalene; CuS; Cu2+; Cu; CuCl2; Fe (II) chlorides; Thiourea; Cu2S; Fe (III) chlorides; O2; thiourea; NH4SCN; Cu chloride; polychlorinated naphthalenes,Cu(SCN)2 (BQVVSSAWECGTRN-UHFFFAOYSA-L); Fe chlorides (Error); Cu sulfides (Error); [thiourea-Cu]+ (Error); FeCl3 (RBTARNINKXHZNM-UHFFFAOYSA-K); naphthalene (UFWIBTONFRDIAS-UHFFFAOYSA-N); CuS (OMZSGWSJDCOLKM-UHFFFAOYSA-N); Cu2+ (JPVYNHNXODAKFH-UHFFFAOYSA-N); Cu (RYGMFSIKBFXOCR-UHFFFAOYSA-N); CuCl2 (ORTQZVOHEJQUHG-UHFFFAOYSA-L); Fe (II) chlorides (Error); Thiourea (UMGDCJDMYOKAJW-UHFFFAOYSA-N); Cu2S (Error); Fe (III) chlorides (Error); O2 (MYMOFIZGZYHOMD-UHFFFAOYSA-N); thiourea (UMGDCJDMYOKAJW-UHFFFAOYSA-N); NH4SCN (SOIFLUNRINLCBN-UHFFFAOYSA-N); Cu chloride (Error); polychlorinated naphthalenes (Error)
10.1021/acs.est.0c02290,Nontarget Screening of Polycyclic Aromatic Compounds in Atmospheric Particulate Matter Using Ultrahigh Resolution Mass Spectrometry and Comprehensive Two-Dimensional Gas Chromatography,"Xu, Chi, Gao, Lirong, Zheng, Minghui, Qiao, Lin, Wang, Kunran, Huang, Di, Wang, Shuang","State Key Laboratory of Environmental Chemistry and Ecotoxicology, Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences, Beijing 100085, China; University of Chinese Academy of Sciences, Beijing 100049, China | State Key Laboratory of Environmental Chemistry and Ecotoxicology, Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences, Beijing 100085, China; University of Chinese Academy of Sciences, Beijing 100049, China | State Key Laboratory of Environmental Chemistry and Ecotoxicology, Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences, Beijing 100085, China; University of Chinese Academy of Sciences, Beijing 100049, China | State Key Laboratory of Environmental Chemistry and Ecotoxicology, Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences, Beijing 100085, China; University of Chinese Academy of Sciences, Beijing 100049, China | State Key Laboratory of Environmental Chemistry and Ecotoxicology, Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences, Beijing 100085, China; University of Chinese Academy of Sciences, Beijing 100049, China | State Key Laboratory of Environmental Chemistry and Ecotoxicology, Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences, Beijing 100085, China; University of Chinese Academy of Sciences, Beijing 100049, China | State Key Laboratory of Environmental Chemistry and Ecotoxicology, Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences, Beijing 100085, China; University of Chinese Academy of Sciences, Beijing 100049, China",Ministry of Science and Technology of the People's Republic of China; National Natural Science Foundation of China,"Polycyclic aromatic hydrocarbons (PAHs) are mutagenic and carcinogenic. 16 PAHs as priority pollutants listed by the US Environmental Protection Agency were usually monitored. Therefore, multiple potentially toxic polycyclic aromatic compounds (PACs) are not monitored. In this study, atmospheric particulate matter samples from Beijing were analyzed using atmospheric pressure photoionization (APPI) Fourier transform ion cyclotron resonance (FT-ICR) mass spectrometry and comprehensive two-dimensional gas chromatography-time-of-flight (GC × GC-TOF) mass spectrometry. The FT-ICR data detected high molecular weight PAHs, alkylated PAHs (APAHs) and heteroatom PAHs. The GC × GC-TOF data tentatively identified 386 PACs in five categories of identification confidence. Twenty-one spectra in the unknown class were manually resolved. Eighty-two PACs with high identification confidence were proposed for further research. The identities of five PAHs and five APAHs that are currently not regulated were confirmed using available standards and quantified in some samples. Some of these PACs, such as dibenzo[a,e]pyrene (C22H14) and 1-methylpyrene (C17H12), should be of concern because of their contamination levels and the high toxicities of themselves and/or their derivatives. This study highlights the possibility of expanding the traditional lists of PAHs to improve pollution control and risk assessment accuracy.",2021.0,https://doi.org/10.1021/acs.est.0c02290,"(C22H14) and 1-methylpyrene; dibenzo[a,e]pyrene; C17H12; heteroatom; polycyclic aromatic; Polycyclic aromatic hydrocarbons; alkylated; PAHs; APAHs","(C22H14) and 1-methylpyrene (Error); dibenzo[a,e]pyrene (KGHMWBNEMFNJFZ-UHFFFAOYSA-N); C17H12 (OZYDLMWHHWHGMK-UHFFFAOYSA-N); heteroatom (Error); polycyclic aromatic (Error); Polycyclic aromatic hydrocarbons (Error); alkylated (Error); PAHs (Error); APAHs (Error)"
10.1021/acs.est.9b07478,Assessment of Interactions between Transition Metals and Atmospheric Organics: Ascorbic Acid Depletion and Hydroxyl Radical Formation in Organic-Metal Mixtures,"Lin, Manfei, Yu, Jian Zhen", | ,"Research Grants Council, University Grants Committee; National Natural Science Foundation of China","Excessive oxidative stress has been recognized as one important cause of the adverse health effects associated with exposure to ambient particulate matter (PM). Transition metals (TMs) (e.g. iron (Fe) and copper (Cu)) are known catalysts in the formation of reactive oxygen species (ROS) in surrogate lung fluid containing antioxidants. Humic-like substances (HULIS), extracted from atmospheric aerosols, retains the compositional complexity of real-world samples. It contains mixtures of organics that chelate TMs, and was used in this work to examine the roles of atmospheric organics in affecting ROS formation and antioxidant depletion by TMs. Two types of metal-binding organics known to be present in HULIS, oxygen-containing (i.e. carboxylic acids) and reduced-nitrogen-containing organics (i.e. imidazoles) were first investigated for their effects on the ascorbic acid depletion (denoted as OPAA) and hydroxyl radical formation (denoted as OP•OH) from both Fe(II) and Cu(II) in phosphate buffered saline (pH 7.40) containing ascorbic acid. Our results show that carboxylic acids enhance the OPAA and OP•OH by TMs while imidazoles suppress them. Similar experiments using three HULIS samples with distinctly different chemical compositions revealed complexity in metal-organics interactions. While ambient HULIS showed negligible impacts, two biomass burning source HULIS samples from rice straw and sugarcane leaf burning displayed unambiguous suppression or enhancement effect on OPAA and OP•OH by TMs. The effect was metal-specific and source HULIS-specific. The distinct behaviors of the three HULIS types can be explained by their different chemical compositions, for example, outstanding higher level of alkaloid compounds (e.g., imidazoles) in rice straw burning HULIS was consistent with the suppression effect exerted by this source of HULIS. In addition, we found OPAA and OP•OH are well-correlated while the proportion OP•OH/OPAA by Cu is noticeably lower than that by Fe, indicating varying sensitivity of the metals to different OP endpoints. Our work highlights the importance and complexity of metal-organics interactions and the advantages of co-measurements of ROS generation and antioxidant depletion when assessing oxidative stress elicited by atmospheric PM.",2020.0,https://doi.org/10.1021/acs.est.9b07478,imidazoles; iron; phosphate; carboxylic acids; copper; ascorbic acid; (i.e. carboxylic acids); reduced-nitrogen; oxygen; Fe(II); OP•OH; alkaloid; Cu; hydroxyl; Cu(II); Fe,imidazoles (Error); iron (XEEYBQQBJWHFJM-UHFFFAOYSA-N); phosphate (NBIIXXVUZAFLBC-UHFFFAOYSA-K); carboxylic acids (Error); copper (RYGMFSIKBFXOCR-UHFFFAOYSA-N); ascorbic acid (CIWBSHSKHKDKBQ-JLAZNSOCSA-N); (i.e. carboxylic acids) (Error); reduced-nitrogen (Error); oxygen (MYMOFIZGZYHOMD-UHFFFAOYSA-N); Fe(II) (CWYNVVGOOAEACU-UHFFFAOYSA-N); OP•OH (Error); alkaloid (Error); Cu (RYGMFSIKBFXOCR-UHFFFAOYSA-N); hydroxyl (TUJKJAMUKRIRHC-UHFFFAOYSA-N); Cu(II) (JPVYNHNXODAKFH-UHFFFAOYSA-N); Fe (XEEYBQQBJWHFJM-UHFFFAOYSA-N)
10.1021/acs.est.0c03113,Wastewater-Aged Silver Nanoparticles in Single and Combined Exposures with Titanium Dioxide Affect the Early Development of the Marine Copepod <i>Tisbe battagliai</i>,"Georgantzopoulou, Anastasia, Farkas, Julia, Ndungu, Kuria, Coutris, Claire, Carvalho, Patricia Almeida, Booth, Andy M., Macken, Ailbhe","NIVA, Norwegian Institute for Water Research, Gaustadalleen 21, 0349 Oslo, Norway | SINTEF Ocean, Brattørkaia 17C, 7010 Trondheim, Norway | NIVA, Norwegian Institute for Water Research, Gaustadalleen 21, 0349 Oslo, Norway | NIBIO Norwegian Institute of Bioeconomy Research, Høyskoleveien 7, 1431 Ås, Norway | SINTEF Materials and Chemistry, Forskningsveien 1, 0373 Oslo, Norway | SINTEF Ocean, Brattørkaia 17C, 7010 Trondheim, Norway | NIVA, Norwegian Institute for Water Research, Gaustadalleen 21, 0349 Oslo, Norway",Norges Forskningsr?d; FORURENS,"In this study, the effects of aged Ag and TiO2 NPs, individually and as a mixture, in wastewater relative to their pristine counterparts on the development of the copepod nauplii (Tisbe battagliai) were investigated. NP behavior in synthetic wastewater and seawater was characterized during aging and exposure. A delayed development and subsequent mortality was observed after 6 days of exposure to aged Ag NPs, with a 2-fold decrease in EC50 (316 µg/L) compared to pristine NPs (EC50 640 µg/L) despite the similar dissolved Ag concentrations measured for aged and pristine Ag NPs (441 µg/L and 378 µg/L, respectively). In co-exposures with TiO2 NPs, higher dissolved Ag levels were measured for aged NPs (238.3 µg/L) relative to pristine NPs (98.57 µg/L). Co-exposure resulted in a slight decrease (15%) in the Ag NP EC50 (270 µg/L) with a 1.9-fold increase in Ag NP retained within the organisms after depuration (2.82% retention) compared to Ag NP single exposures as measured with sp-ICP-MS suggesting that the particles are still bioavailable despite the heteroaggregation observed between Ag, Ti NPs and wastewater components. This study shows that the presence of TiO2 NPs can affect the stability and toxicity of Ag NPs in complex media that cannot be predicted solely based on ionic, total or nanoparticulate concentrations and the need for studying NP interactions in more complex matrices is highlighted.",2020.0,https://doi.org/10.1021/acs.est.0c03113,TiO2; Ti; Ag,TiO2 (GWEVSGVZZGPLCZ-UHFFFAOYSA-N); Ti (RTAQQCXQSZGOHL-UHFFFAOYSA-N); Ag (BQCADISMDOOEFD-UHFFFAOYSA-N)
10.1021/acs.est.0c04875,Comprehensive Analysis of Multiresidue Pesticides from Process Water Obtained from Wastewater Treatment Facilities Using Solid-Phase Microextraction,"Rickert, Daniel A., Singh, Varoon, Thirukumaran, Milaan, Grandy, Jonathan J., Belinato, João Raul, Lashgari, Maryam, Pawliszyn, Janusz","Department of Chemistry, University of Waterloo, Waterloo, Ontario N2L 3G1, Canada | Department of Chemistry, University of Waterloo, Waterloo, Ontario N2L 3G1, Canada | Department of Chemistry, University of Waterloo, Waterloo, Ontario N2L 3G1, Canada | Department of Chemistry, University of Waterloo, Waterloo, Ontario N2L 3G1, Canada | Department of Chemistry, University of Waterloo, Waterloo, Ontario N2L 3G1, Canada | Department of Chemistry, University of Waterloo, Waterloo, Ontario N2L 3G1, Canada | Department of Chemistry, University of Waterloo, Waterloo, Ontario N2L 3G1, Canada","Funda??o Amaz?nia Paraense de Amparo ? Pesquisa; Division of Analytical Chemistry, European Chemical Society","A novel magnetic blade spray-tandem mass spectrometry (MBS-MS/MS) assay was developed and optimized, and its performance was characterized for the analysis of 204 pesticides from wastewater treatment facility (WWTF) process water. These results were compared and experimentally validated with an untargeted, high-resolution MS (HRMS) approach that employed liquid chromatography (LC)-amenable thin-film microextraction (TFME) devices to further elucidate the fate of pesticides through the WWTF process. As a result of our optimizations, we report an optimized workflow with an extraction time of 10 min, 150 μg of magnetic HLB particles, and 5 s of desorption. Excellent linearity was obtained for 168 of the 204 pesticides in deionized water, where 90% of the quantifiable pesticides had a determination coefficient (R2) of 0.99 across 3 orders of magnitude and 80% had limits of quantification below 0.5 ng/mL. We subsequently applied our optimized MBS-MS/MS method for the analysis of samples collected during the various stages of wastewater treatment from two WWTFs in Southern Ontario. This article presents a new streamlined methodology with a fast turnaround time for analyzing a large panel of pesticides, ultimately providing us the opportunity to evaluate the performance of two WWTFs for their efficacy in removing these toxic chemicals.",2020.0,https://doi.org/10.1021/acs.est.0c04875,No chemicals found,No chemicals found
10.1021/acs.est.0c02726,Making Waves,"Westerhoff, Paul, Zimmerman, Julie Beth, Field, Jennifer, Lowry, Greg","Sustainable Engineering and The Built Environment, Arizona State University, Tempe, Arizona 85287, United States | Department of Chemical & Environmental Engineering and Yale School of the Environment, Yale University, New Haven, Connecticut 06520, United States | Enviro/Molecular Toxicology; Environmental Science and Technology, Oregon State University, Corvallis, Arizona 97331, United States | Department of Civil and Environmental Engineering, Carnegie Mellon University, Pittsburgh, Pennsylvania 15213, United States",Not Found,,2020.0,https://doi.org/10.1021/acs.est.0c02726,No chemicals found,No chemicals found
10.1021/acs.est.9b07185,Mechanisms of Enhanced Antibacterial Activity by Reduced Chitosan-Intercalated Nontronite,"Xia, Qingyin, Wang, Xi, Zeng, Qiang, Guo, Dongyi, Zhu, Zihua, Chen, Hongyu, Dong, Hailiang","Geomicrobiology Laboratory, State Key Laboratory of Biogeology and Environmental Geology, China University of Geosciences, Beijing 100083, P. R. China | Geomicrobiology Laboratory, State Key Laboratory of Biogeology and Environmental Geology, China University of Geosciences, Beijing 100083, P. R. China | Geomicrobiology Laboratory, State Key Laboratory of Biogeology and Environmental Geology, China University of Geosciences, Beijing 100083, P. R. China | Geomicrobiology Laboratory, State Key Laboratory of Biogeology and Environmental Geology, China University of Geosciences, Beijing 100083, P. R. China | Environmental Molecular Sciences Laboratory, Pacific Northwest National Laboratory, Richland, Washington 99352, United States | Geomicrobiology Laboratory, State Key Laboratory of Biogeology and Environmental Geology, China University of Geosciences, Beijing 100083, P. R. China | Geomicrobiology Laboratory, State Key Laboratory of Biogeology and Environmental Geology, China University of Geosciences, Beijing 100083, P. R. China; Department of Geology and Environmental Earth Science, Miami University, Oxford, Ohio 45056, United States",National Natural Science Foundation of China,"Previous studies have documented the antibacterial activity of certain iron-containing clays. However, the repulsion between negatively-charged bacteria and clay surface makes this process inefficient. The objective of this study is to improve the bactericidal efficiency of clays by reversing their surface charge from negative to positive. To achieve this objective, positively-charged chitosan, a non-toxic and biodegradable polymer, was intercalated into nontronite NAu-2. Chitosan-intercalated NAu-2 (C-NAu-2) was chemically reduced to obtain reduced C-NAu-2 (rC-NAu-2). Relative to reduced nontronite (rNAu-2), the antibacterial activity of rC-NAu-2 is higher and more persistent over a pH range of 6-8. The close spatial association between positively-charged rC-NAu-2 and negatively-charged bacteria increases the chances of cell membrane attack by extracellular ROS, influx of soluble Fe2+ into bacterial cell, and yield of intracellular ROS. All these factors contribute to the enhanced antibacterial activity of rC-NAu-2. In contrast to rNAu-2 treated E. coli cells, where membrane damage and intracellular ROS/Fe accumulation are restricted to the polar regions, the close bacteria-clay association in rC-NAu-2 results in a nonselective membrane damage and more uniform intracellular ROS/Fe distribution across whole bacterial cells. These results advance the antibacterial model by highlighting the importance of bacteria-clay interactions to the antibacterial activity of Fe-bearing clays.",2020.0,https://doi.org/10.1021/acs.est.9b07185,NAu-2; iron; Fe; Fe2+,NAu-2 (Error); iron (XEEYBQQBJWHFJM-UHFFFAOYSA-N); Fe (XEEYBQQBJWHFJM-UHFFFAOYSA-N); Fe2+ (CWYNVVGOOAEACU-UHFFFAOYSA-N)
