DOI,Title,Authors,Affiliations,Funding Sources,Abstract,Year,URL,Chemicals Mentioned,Chemicals with InChIKey
10.1021/acs.est.1c07382,Enhancements in Ammonia and Methane from Agricultural Sources in the Northeastern Colorado Front Range Using Observations from a Small Research Aircraft,"Pollack, Ilana B., McCabe, Megan E., Caulton, Dana R., Fischer, Emily V.","Department of Atmospheric Science, Colorado State University, Fort Collins, Colorado 80523, United States | Department of Atmospheric Science, University of Wyoming, Laramie, Wyoming 82071, United States | Department of Atmospheric Science, University of Wyoming, Laramie, Wyoming 82071, United States | Department of Atmospheric Science, Colorado State University, Fort Collins, Colorado 80523, United States",National Science Foundation,"Quantifying ammonia (NH3) to methane (CH4) enhancement ratios from agricultural sources is important for understanding air pollution and nitrogen deposition. The northeastern Colorado Front Range is home to concentrated animal feeding operations (CAFOs) that produce large emissions of NH3 and CH4. Isolating enhancements of NH3 and CH4 in this region due to agriculture is complicated because CAFOs are often located within regions of oil and natural gas (O&NG) extraction that are a major source of CH4 and other alkanes. Here, we utilize a small research aircraft to collect in situ 1 Hz measurements of gas-phase NH3, CH4, and ethane (C2H6) downwind of CAFOs during three flights conducted in November 2019. Enhancements in NH3 and CH4 are distinguishable up to 10 km downwind of CAFOs with the most concentrated portions of the plumes typically below 0.25 km AGL. We demonstrate that NH3 and C2H6 can be jointly used to separate near-source enhancements in CH4 from agriculture and O&NG. Molar enhancement ratios of NH3 to CH4 are quantified for individual CAFOs in this region, and they range from 0.8 to 2.7 ppbv ppbv-1. A multivariate regression model produces enhancement ratios and quantitative regional source contributions that are consistent with prior studies.",2022.0,https://doi.org/10.1021/acs.est.1c07382,nitrogen; NH3; alkanes; CH4; ethane; methane; C2H6; ammonia,nitrogen (IJGRMHOSHXDMSA-UHFFFAOYSA-N); NH3 (QGZKDVFQNNGYKY-UHFFFAOYSA-N); alkanes (Error); CH4 (VNWKTOKETHGBQD-UHFFFAOYSA-N); ethane (OTMSDBZUPAUEDD-UHFFFAOYSA-N); methane (VNWKTOKETHGBQD-UHFFFAOYSA-N); C2H6 (OTMSDBZUPAUEDD-UHFFFAOYSA-N); ammonia (QGZKDVFQNNGYKY-UHFFFAOYSA-N)
10.1021/acs.est.1c06531,Practical Indicators for Risk of Airborne Transmission in Shared Indoor Environments and Their Application to COVID-19 Outbreaks,"Peng, Z., Rojas, A.L. Pineda, Kropff, E., Bahnfleth, W., Buonanno, G., Dancer, S.J., Kurnitski, J., Li, Y., Loomans, M.G.L.C., Marr, L.C., Morawska, L., Nazaroff, W., Noakes, C., Querol, X., Sekhar, C., Tellier, R., Greenhalgh, T., Bourouiba, L., Boerstra, A., Tang, J.W., Miller, S.L., Jimenez, J.L.","Dept. of Chemistry and CIRES, University of Colorado, Boulder, Colorado 80309, United States | CIMA, UMI-IFAECI/CNRS, FCEyN, Universidad de Buenos Aires─UBA/CONICET, Buenos Aires C1428EGA, Argentina | Leloir Institute─IIBBA/CONICET, CBA, Buenos Aires C1405BWE, Argentina | Dept. of Architectural Engineering, The Pennsylvania State University, University Park, Pennsylvania 16802, United States | Dept. of Civil and Mechanical Engineering, University of Cassino and Southern Lazio, Cassino 03043, Italy | Dept. of Microbiology, NHS Lanarkshire, Glasgow, Scotland G75 8RG, U.K.; School of Applied Sciences, Edinburgh Napier University, Edinburgh, Scotland EH11 4BN, U.K. | REHVA Technology and Research Committee, Tallinn University of Technology, Tallinn 19086, Estonia | Dept. of Mechanical Engineering, The University of Hong Kong, Hong Kong 999077, China | Dept. of the Built Environment, Eindhoven University of Technology, Eindhoven 5612 AZ, The Netherlands | Dept. of Civil and Environmental Engineering, Virginia Tech, Blacksburg, Virginia 24061, United States | International Laboratory for Air Quality and Health, Queensland University of Technology, Brisbane, Queensland 4001, Australia | Dept. of Civil and Environmental Engineering, University of California, Berkeley, California 94720, United States | School of Civil Engineering, University of Leeds, Leeds LS2 9JT, U.K. | Institute of Environmental Assessment and Water Research, IDAEA, Spanish Research Council, CSIC, Barcelona 08034, Spain | Dept. of the Built Environment, National University of Singapore , 117566 Singapore | Dept. of Medicine, McGill University and McGill University Health Centre, Montreal, Québec H4A 3J1, Canada | Nuffield Dept. of Primary Care Health Sciences, University of Oxford, Oxford OX2 6GG, U.K. | The Fluid Dynamics of Disease Transmission Laboratory, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, United States | REHVA (Federation of European Heating, Ventilation and Air Conditioning Associations), BBA Binnenmilieu, The Hague 2501 CJ, The Netherlands | Dept. of Respiratory Sciences, University of Leicester, Leicester LE1 7RH, U.K. | Dept. of Mechanical Engineering, University of Colorado, Boulder, Colorado 80309, United States | Dept. of Chemistry and CIRES, University of Colorado, Boulder, Colorado 80309, United States",Economic and Social Research Council; National Science Foundation,"Some infectious diseases, including COVID-19, can undergo airborne transmission. This may happen at close proximity, but as time indoors increases, infections can occur in shared room air despite distancing. We propose two indicators of infection risk for this situation, that is, relative risk parameter (Hr) and risk parameter (H). They combine the key factors that control airborne disease transmission indoors: virus-containing aerosol generation rate, breathing flow rate, masking and its quality, ventilation and aerosol-removal rates, number of occupants, and duration of exposure. COVID-19 outbreaks show a clear trend that is consistent with airborne infection and enable recommendations to minimize transmission risk. Transmission in typical prepandemic indoor spaces is highly sensitive to mitigation efforts. Previous outbreaks of measles, influenza, and tuberculosis were also assessed. Measles outbreaks occur at much lower risk parameter values than COVID-19, while tuberculosis outbreaks are observed at higher risk parameter values. Because both diseases are accepted as airborne, the fact that COVID-19 is less contagious than measles does not rule out airborne transmission. It is important that future outbreak reports include information on masking, ventilation and aerosol-removal rates, number of occupants, and duration of exposure, to investigate airborne transmission.",2022.0,https://doi.org/10.1021/acs.est.1c06531,COVID-19; H,COVID-19 (Error); H (UFHFLCQGNIYNRP-UHFFFAOYSA-N)
10.1021/acs.est.2c00619,Wildfire Impact on Indoor and Outdoor PAH Air Quality,"Ghetu, Christine C., Rohlman, Diana, Smith, Brian W., Scott, Richard P., Adams, Kaley A., Hoffman, Peter D., Anderson, Kim A.","Department of Environmental and Molecular Toxicology, Oregon State University, Corvallis, Oregon 97331, United States | College of Public Health and Human Sciences, Oregon State University, Corvallis, Oregon 97331, United States | Department of Environmental and Molecular Toxicology, Oregon State University, Corvallis, Oregon 97331, United States | Department of Environmental and Molecular Toxicology, Oregon State University, Corvallis, Oregon 97331, United States | Department of Environmental and Molecular Toxicology, Oregon State University, Corvallis, Oregon 97331, United States | Department of Environmental and Molecular Toxicology, Oregon State University, Corvallis, Oregon 97331, United States | Department of Environmental and Molecular Toxicology, Oregon State University, Corvallis, Oregon 97331, United States",National Institute of Environmental Health Sciences,"Air quality impacts from wildfires are poorly understood, particularly indoors. As frequencies increase, it is important to optimize methodologies to understand and reduce chemical exposures from wildfires. Public health recommendations use air quality estimates from outdoor stationary air monitors, discounting indoor air conditions, and do not consider chemicals in the vapor phase, known to elicit adverse effects. We investigated vapor-phase polycyclic aromatic hydrocarbons (PAHs) in indoor and outdoor air before, during, and after wildfires using a community-engaged research approach. Paired passive air samplers were deployed at 15 locations across four states. Twelve unique PAHs were detected only in outdoor air during wildfires, highlighting a PAH exposure mixture for future study. Heavy-molecular-weight (HMW) outdoor PAH concentrations and average Air Quality Index (AQI) values were positively correlated (p < 0.001). Indoor PAH concentrations were higher in 77% of samples across all sampling events. Even during wildfires, 58% of sampled locations still had higher indoor PAH air concentrations. When AQI values exceeded 140 (unhealthy for sensitive groups), outdoor PAH concentrations became similar to or higher than indoors. Cancer and noncancer inhalation risk estimates from vapor-phase PAHs were higher indoors than outdoors, regardless of the wildfire impact. Consideration of indoor air quality and vapor-phase PAHs could inform public health recommendations regarding wildfires.",2022.0,https://doi.org/10.1021/acs.est.2c00619,polycyclic aromatic hydrocarbons; PAH; PAHs,polycyclic aromatic hydrocarbons (Error); PAH (HSMNQINEKMPTIC-UHFFFAOYSA-N); PAHs (Error)
10.1021/acs.est.1c08789,Stabilization of Ferrihydrite and Lepidocrocite by Silicate during Fe(II)-Catalyzed Mineral Transformation: Impact on Particle Morphology and Silicate Distribution,"Schulz, Katrin, ThomasArrigo, Laurel K., Kaegi, Ralf, Kretzschmar, Ruben","Soil Chemistry Group, Institute of Biogeochemistry and Pollutant Dynamics, Department of Environmental Systems Science, ETH Zürich, Universitätstrasse 16, CHN, 8092 Zürich, Switzerland | Soil Chemistry Group, Institute of Biogeochemistry and Pollutant Dynamics, Department of Environmental Systems Science, ETH Zürich, Universitätstrasse 16, CHN, 8092 Zürich, Switzerland | Eawag, Swiss Federal Institute of Aquatic Science and Technology, 8060 Dübendorf, Switzerland | Soil Chemistry Group, Institute of Biogeochemistry and Pollutant Dynamics, Department of Environmental Systems Science, ETH Zürich, Universitätstrasse 16, CHN, 8092 Zürich, Switzerland",H2020 European Research Council,"Interactions between aqueous ferrous iron (Fe(II)) and secondary Fe oxyhydroxides catalyze mineral recrystallization and/or transformation processes in anoxic soils and sediments, where oxyanions, such as silicate, are abundant. However, the effect and the fate of silicate during Fe mineral recrystallization and transformation are not entirely understood and especially remain unclear for lepidocrocite. In this study, we reacted (Si-)ferrihydrite (Si/Fe = 0, 0.05, and 0.18) and (Si-)lepidocrocite (Si/Fe = 0 and 0.08) with isotopically labeled 57Fe(II) (Fe(II)/Fe(III) = 0.02 and 0.2) at pH 7 for up to 4 weeks. We followed Fe mineral transformations with X-ray diffraction and tracked Fe atom exchange by measuring aqueous and solid phase Fe isotope fractions. Our results show that the extent of ferrihydrite transformation in the presence of Fe(II) was strongly influenced by the solid phase Si/Fe ratio, while increasing the Fe(II)/Fe(III) ratio (from 0.02 to 0.2) had only a minor effect. The presence of silicate increased the thickness of newly formed lepidocrocite crystallites, and elemental distribution maps of Fe(II)-reacted Si-ferrihydrites revealed that much more Si was associated with the remaining ferrihydrite than with the newly formed lepidocrocite. Pure lepidocrocite underwent recrystallization in the low Fe(II) treatment and transformed to magnetite at the high Fe(II)/Fe(III) ratio. Adsorbed silicate inactivated the lepidocrocite surfaces, which strongly reduced Fe atom exchange and inhibited mineral transformation. Collectively, the results of this study demonstrate that Fe(II)-catalyzed Si-ferrihydrite transformation leads to the redistribution of silicate in the solid phase and the formation of thicker lepidocrocite platelets, while lepidocrocite transformation can be completely inhibited by adsorbed silicate. Therefore, silicate is an important factor to include when considering Fe mineral dynamics in soils under reducing conditions.",2022.0,https://doi.org/10.1021/acs.est.1c08789,57Fe(II); ferrous iron; ferrihydrite; Si; silicate; Fe(III); Fe oxyhydroxides; Fe(II); magnetite; lepidocrocite; (Si-)lepidocrocite; (Si-)ferrihydrite; Fe,57Fe(II) (Error); ferrous iron (Error); ferrihydrite (Error); Si (XUIMIQQOPSSXEZ-UHFFFAOYSA-N); silicate (BPQQTUXANYXVAA-UHFFFAOYSA-N); Fe(III) (VTLYFUHAOXGGBS-UHFFFAOYSA-N); Fe oxyhydroxides (Error); Fe(II) (CWYNVVGOOAEACU-UHFFFAOYSA-N); magnetite (Error); lepidocrocite (AEIXRCIKZIZYPM-UHFFFAOYSA-M); (Si-)lepidocrocite (Error); (Si-)ferrihydrite (Error); Fe (XEEYBQQBJWHFJM-UHFFFAOYSA-N)
10.1021/acs.est.1c04363,Novel Denitrification Fuel Cell for Energy Recovery of Nitrate-N and TN Removal Based on NH<sub>4</sub><sup>+</sup> Generation on a CNW@CF Cathode,"Zhou, Changhui, Li, Jinhua, Zhang, Yan, Bai, Jing, Li, Lei, Mei, Xiaojie, Guan, Xiaohong, Zhou, Baoxue","School of Environmental Science and Engineering, Key Laboratory of Thin Film and Microfabrication Technology (Ministry of Education), Shanghai Jiao Tong University, Shanghai 200240, P. R. China | School of Environmental Science and Engineering, Key Laboratory of Thin Film and Microfabrication Technology (Ministry of Education), Shanghai Jiao Tong University, Shanghai 200240, P. R. China | School of Environmental Science and Engineering, Key Laboratory of Thin Film and Microfabrication Technology (Ministry of Education), Shanghai Jiao Tong University, Shanghai 200240, P. R. China | School of Environmental Science and Engineering, Key Laboratory of Thin Film and Microfabrication Technology (Ministry of Education), Shanghai Jiao Tong University, Shanghai 200240, P. R. China; Shanghai Institute of Pollution Control and Ecological Security, Shanghai 200092, P. R. China | School of Environmental Science and Engineering, Key Laboratory of Thin Film and Microfabrication Technology (Ministry of Education), Shanghai Jiao Tong University, Shanghai 200240, P. R. China | School of Environmental Science and Engineering, Key Laboratory of Thin Film and Microfabrication Technology (Ministry of Education), Shanghai Jiao Tong University, Shanghai 200240, P. R. China | College of Environmental Science and Engineering, Tongji University, Shanghai 200092, P. R. China; Shanghai Institute of Pollution Control and Ecological Security, Shanghai 200092, P. R. China | School of Environmental Science and Engineering, Key Laboratory of Thin Film and Microfabrication Technology (Ministry of Education), Shanghai Jiao Tong University, Shanghai 200240, P. R. China; Shanghai Institute of Pollution Control and Ecological Security, Shanghai 200092, P. R. China; Yunnan Key Laboratory of Pollution Process and Management of Plateau Lake-Watershed, Kunming, Yunnan 650034, P. R. China",Yunnan Key Research and Development Program; National Natural Science Foundation of China,"NO3- is an undesirable environmental pollutant that causes eutrophication in aquatic ecosystems, and its pollution is difficult to eliminate because it is easily converted into NH4+ instead of N2. Additionally, it is a high-energy substance. Herein, we propose a novel denitrification fuel cell to realize the chemical energy recovery of NO3- and simultaneous conversion of total nitrogen (TN) into N2 based on the outstanding ability of NH4+ generation on a three-dimensional copper nanowire (CNW)-modified copper foam (CF) cathode (CNW@CF). The basic steps are as follows: direct and highly selective reduction of NO3- to NH4+ rather than to N2 on the CNW@CF cathode, on which negative NO3- ions can be easily adsorbed due to their double-electron layer structure and active hydrogen ([H]) can be generated due to a large number of catalytic active sites exposed on CNWs. Then, NH4+ is selectively oxidized to N2 by the strong oxidation of chlorine free radicals (Cl•), which originate from the reaction of chlorine ions (Cl-) by photogenerated holes (h+) and hydroxyl radicals (OH•) under irradiation. Then, the electrons from the oxidation on the photoanode is transferred to the cathode to form a closed loop for external power generation. Owing to the continuous redox loop, NO3- completely reduces to N2, and the released chemical energy is converted into electrical energy. The results indicate that 99.9% of NO3- can be removed in 90 min, and the highest yield of electrical power density reaches 0.973 mW cm-2, of which the nitrate reduction rates on the CNW@CF cathode is 79 and 71 times higher than those on the Pt and CF cathodes, respectively. This study presents a novel and robust energy recycling concept for treating nitrate-rich wastewater.",2022.0,https://doi.org/10.1021/acs.est.1c04363,copper; nitrogen; NO3; Pt; chlorine; NH4+; hydrogen; hydroxyl; nitrate; N2,copper (RYGMFSIKBFXOCR-UHFFFAOYSA-N); nitrogen (IJGRMHOSHXDMSA-UHFFFAOYSA-N); NO3 (NHNBFGGVMKEFGY-UHFFFAOYSA-N); Pt (BASFCYQUMIYNBI-UHFFFAOYSA-N); chlorine (KZBUYRJDOAKODT-UHFFFAOYSA-N); NH4+ (QGZKDVFQNNGYKY-UHFFFAOYSA-O); hydrogen (UFHFLCQGNIYNRP-UHFFFAOYSA-N); hydroxyl (TUJKJAMUKRIRHC-UHFFFAOYSA-N); nitrate (NHNBFGGVMKEFGY-UHFFFAOYSA-N); N2 (IJGRMHOSHXDMSA-UHFFFAOYSA-N)
10.1021/acs.est.2c04347,Particulate Matter and Its Components Induce Alteration on the T-Cell Response: A Population Biomarker Study,"Meng, Xiangjing, Wang, Yanhua, Wang, Ting, Jiao, Bo, Shao, Hua, Jia, Qiang, Duan, Huawei","Shandong First Medical University & Shandong Academy of Medical Sciences, Shandong Academy of Occupational Health and Occupational Medicine, Jinan, Shandong 250062, China | National Institute for Occupational Health and Poison Control, Chinese Center for Disease Control and Prevention, Beijing 100050, China | National Institute for Occupational Health and Poison Control, Chinese Center for Disease Control and Prevention, Beijing 100050, China | National Institute for Occupational Health and Poison Control, Chinese Center for Disease Control and Prevention, Beijing 100050, China | Shandong First Medical University & Shandong Academy of Medical Sciences, Shandong Academy of Occupational Health and Occupational Medicine, Jinan, Shandong 250062, China | Shandong First Medical University & Shandong Academy of Medical Sciences, Shandong Academy of Occupational Health and Occupational Medicine, Jinan, Shandong 250062, China | National Institute for Occupational Health and Poison Control, Chinese Center for Disease Control and Prevention, Beijing 100050, China",Natural Science Foundation of Beijing Municipality; National Natural Science Foundation of China,"Compared with the T-cell potential of particulate matter (PM) in animal studies, comprehensive evaluation on the impairments of T-cell response and exposure-response from PM and its components in human population is limited. There were 768 participants in this study. We measured environmental PM and its polycyclic aromatic hydrocarbons (PAHs) and metals and urinary metabolite levels of PAHs and metals among population. T lymphocyte and its subpopulation (CD4+ T cells and CD8+ T cells) and the expressions of T-bet, GATA3, RORγt, and FoxP3 were measured. We explored the exposure-response of PM compositions by principal component analysis and mode of action by mediation analysis. There was a significant decreasing trend for T lymphocytes and the levels of T-bet and GATA3 with increased PM levels. Generally, there was a negative correlation between PM, urinary 1-hydroxypyrene, urinary metals, and the levels of T-bet and GATA3 expression. Additionally, CD4+ T lymphocytes were found to mediate the associations of PM2.5 with T-bet expression. PM and its bound PAHs and metals could induce immune impairments by altering the T lymphocytes and genes of T-bet and GATA3.",2023.0,https://doi.org/10.1021/acs.est.2c04347,polycyclic aromatic hydrocarbons; PAHs; 1-hydroxypyrene,polycyclic aromatic hydrocarbons (Error); PAHs (Error); 1-hydroxypyrene (BIJNHUAPTJVVNQ-UHFFFAOYSA-N)
10.1021/acs.est.1c05826,Unraveling the Complex Composition of Produced Water by Specialized Extraction Methodologies,"Emmons, Ronald V., Shyam Sunder, Govind Sharma, Liden, Tiffany, Schug, Kevin A., Asfaha, Timnit Yosef, Lawrence, Joseph G., Kirchhoff, Jon R., Gionfriddo, Emanuela","Department of Chemistry and Biochemistry, The University of Toledo, Toledo, Ohio 43606, United States; Dr. Nina McClelland Laboratory for Water Chemistry and Environmental Analysis, Department of Chemistry and Biochemistry, The University of Toledo, Toledo, Ohio 43606, United States | Department of Chemistry and Biochemistry, The University of Toledo, Toledo, Ohio 43606, United States; Dr. Nina McClelland Laboratory for Water Chemistry and Environmental Analysis, Department of Chemistry and Biochemistry, The University of Toledo, Toledo, Ohio 43606, United States; School of Green Chemistry and Engineering, The University of Toledo, Toledo, Ohio 43606, United States | Department of Chemistry and Biochemistry, The University of Texas at Arlington, Arlington, Texas 76019, United States | Department of Chemistry and Biochemistry, The University of Texas at Arlington, Arlington, Texas 76019, United States; Collaborative Laboratories for Environmental Analysis and Remediation, The University of Texas at Arlington, Arlington, Texas 76019, United States | Center for Materials and Sensor Characterization, College of Engineering, The University of Toledo, Toledo, Ohio 43606, United States | Center for Materials and Sensor Characterization, College of Engineering, The University of Toledo, Toledo, Ohio 43606, United States | Department of Chemistry and Biochemistry, The University of Toledo, Toledo, Ohio 43606, United States; Dr. Nina McClelland Laboratory for Water Chemistry and Environmental Analysis, Department of Chemistry and Biochemistry, The University of Toledo, Toledo, Ohio 43606, United States; School of Green Chemistry and Engineering, The University of Toledo, Toledo, Ohio 43606, United States | Department of Chemistry and Biochemistry, The University of Toledo, Toledo, Ohio 43606, United States; Dr. Nina McClelland Laboratory for Water Chemistry and Environmental Analysis, Department of Chemistry and Biochemistry, The University of Toledo, Toledo, Ohio 43606, United States; School of Green Chemistry and Engineering, The University of Toledo, Toledo, Ohio 43606, United States",Division of Chemistry; University of Toledo; National Science Foundation; GERSTEL Inc.,"Produced water (PW), a waste byproduct of oil and gas extraction, is a complex mixture containing numerous organic solubles and elemental species; these constituents range from polycyclic aromatic hydrocarbons to naturally occurring radioactive materials. Identification of these compounds is critical in developing reuse and disposal protocols to minimize environmental contamination and health risks. In this study, versatile extraction methodologies were investigated for the untargeted analysis of PW. Thin-film solid-phase microextraction with hydrophilic-lipophilic balance particles was utilized for the extraction of organic solubles from eight PW samples from the Permian Basin and Eagle Ford formation in Texas. Gas chromatography-mass spectrometry analysis found a total of 266 different organic constituents including 1,4-dioxane, atrazine, pyridine, and PAHs. The elemental composition of PW was evaluated using dispersive solid-phase extraction followed by inductively coupled plasma-mass spectrometry, utilizing a new coordinating sorbent, poly(pyrrole-1-carboxylic acid). This confirmed the presence of 29 elements including rare earth elements, as well as hazardous metals such as Cr, Cd, Pb, and U. Utilizing chemometric analysis, both approaches facilitated the discrimination of each PW sample based on their geochemical origin with a prediction accuracy above 90% using partial least-squares-discriminant analysis, paving the way for PW origin tracing in the environment.",2022.0,https://doi.org/10.1021/acs.est.1c05826,"Cr; poly(pyrrole-1-carboxylic acid); 1,4-dioxane; Cd; Pb; polycyclic aromatic hydrocarbons; atrazine; pyridine; PAHs","Cr (VYZAMTAEIAYCRO-UHFFFAOYSA-N); poly(pyrrole-1-carboxylic acid) (Error); 1,4-dioxane (RYHBNJHYFVUHQT-UHFFFAOYSA-N); Cd (BDOSMKKIYDKNTQ-UHFFFAOYSA-N); Pb (WABPQHHGFIMREM-UHFFFAOYSA-N); polycyclic aromatic hydrocarbons (Error); atrazine (MXWJVTOOROXGIU-UHFFFAOYSA-N); pyridine (JUJWROOIHBZHMG-UHFFFAOYSA-N); PAHs (Error)"
10.1021/acs.est.1c08068,A Generalized Physiologically Based Kinetic Model for Fish for Environmental Risk Assessment of Pharmaceuticals,"Wang, Jiaqi, Nolte, Tom M., Owen, Stewart F., Beaudouin, Rémy, Hendriks, A. Jan, Ragas, Ad M.J.","Department of Environmental Science, Radboud Institute for Biological and Environmental Sciences, Radboud University, Nijmegen 6500 GL, The Netherlands | Department of Environmental Science, Radboud Institute for Biological and Environmental Sciences, Radboud University, Nijmegen 6500 GL, The Netherlands | AstraZeneca, Global Sustainability, Macclesfield, Cheshire SK10 2NA, United Kingdom | Institut national de l’environnement industriel et des risques (INERIS), Verneuil-en-Halatte 60550, France | Department of Environmental Science, Radboud Institute for Biological and Environmental Sciences, Radboud University, Nijmegen 6500 GL, The Netherlands | Department of Environmental Science, Radboud Institute for Biological and Environmental Sciences, Radboud University, Nijmegen 6500 GL, The Netherlands; Department of Environmental Sciences, Faculty of Science, Open University, Heerlen 6419 AT, The Netherlands",H2020 Health; Horizon 2020 Framework Programme; European Federation of Pharmaceutical Industries and Associations,"An increasing number of pharmaceuticals found in the environment potentially impose adverse effects on organisms such as fish. Physiologically based kinetic (PBK) models are essential risk assessment tools, allowing a mechanistic approach to understanding chemical effects within organisms. However, fish PBK models have been restricted to a few species, limiting the overall applicability given the countless species. Moreover, many pharmaceuticals are ionizable, and fish PBK models accounting for ionization are rare. Here, we developed a generalized PBK model, estimating required parameters as functions of fish and chemical properties. We assessed the model performance for five pharmaceuticals (covering neutral and ionic structures). With biotransformation half-lives (HLs) from EPI Suite, 73 and 41% of the time-course estimations were within a 10-fold and a 3-fold difference from measurements, respectively. The performance improved using experimental biotransformation HLs (87 and 59%, respectively). Estimations for ionizable substances were more accurate than any of the existing species-specific PBK models. The present study is the first to develop a generalized fish PBK model focusing on mechanism-based parameterization and explicitly accounting for ionization. Our generalized model facilitates its application across chemicals and species, improving efficiency for environmental risk assessment and supporting an animal-free toxicity testing paradigm.",2022.0,https://doi.org/10.1021/acs.est.1c08068,No chemicals found,No chemicals found
10.1021/acs.est.2c06402,Determining the Properties that Govern Selective Ingestion and Egestion of Microplastics by the Blue Mussel (<i>Mytilus edulis</i>) and Eastern Oyster (<i>Crassostrea virginica</i>),"Mladinich, Kayla, Holohan, Bridget A., Shumway, Sandra E., Brown, Kevin, Ward, J. Evan","Department of Marine Sciences, University of Connecticut, Groton, Connecticut 06340, United States | Department of Marine Sciences, University of Connecticut, Groton, Connecticut 06340, United States | Department of Marine Sciences, University of Connecticut, Groton, Connecticut 06340, United States | Department of Pharmaceutical Sciences and Department of Chemical, Biological, and Environmental Engineering, Oregon State University, Corvallis, Oregon 97331, United States | Department of Marine Sciences, University of Connecticut, Groton, Connecticut 06340, United States",National Oceanic and Atmospheric Administration,"Suspension feeding bivalve molluscs interact with different types of microplastics (MP) suspended in the water column. Most bivalves are selective suspension feeders and, thus, do not consume all particles to which they are exposed. Selection depends upon the physicochemical properties and size of the particle. Recent work has provided evidence that blue mussels, Mytilus edulis, and eastern oysters, Crassostrea virginica, ingest and egest microspheres (polystyrene) and microfibers (nylon) differently, but whether other factors, such as polymer type and shape, mediate selection have not been explored. To investigate these factors, mussels and oysters were offered similar sized nylon (Ny) and polyester (PES) microfibers or polyethylene (PE) and polystyrene (PS) microspheres, or different sized PES microfibers during a 2 h exposure. Feces and pseudofeces were collected separately and analyzed for MPs, and the data were used to develop a linear regression model for selection. Results demonstrated clear species-specific differences in the efficiency of particle selection. Both mussels and oysters, however, exhibited size-based rejection of PES microfibers, ingesting a higher proportion of shorter fibers than longer fibers. Polymer type did not impact selection of fibers or spheres. The relative size of particles (area and perimeter) was found to be the most important factor in predicting whether a MP will be rejected or ingested.",2022.0,https://doi.org/10.1021/acs.est.2c06402,polystyrene; polyester; PES; polyethylene,polystyrene (Error); polyester (Error); PES (Error); polyethylene (Error)
10.1021/acs.est.1c05020,An Integrated First Principal and Deep Learning Approach for Modeling Nitrous Oxide Emissions from Wastewater Treatment Plants,"Li, Kaili, Duan, Haoran, Liu, Linfeng, Qiu, Ruihong, van den Akker, Ben, Ni, Bing-Jie, Chen, Tong, Yin, Hongzhi, Yuan, Zhiguo, Ye, Liu","School of Chemical Engineering, The University of Queensland, Brisbane, Queensland 4072, Australia | School of Chemical Engineering, The University of Queensland, Brisbane, Queensland 4072, Australia; Australian Centre for Water and Environmental Biotechnology (formerly AWMC), The University of Queensland, Brisbane, Queensland 4072, Australia | Queensland Brain Institute, The University of Queensland, Brisbane, Queensland 4072, Australia | School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Queensland 4072, Australia | South Australian Water Corporation, Adelaide, South Australia 5000, Australia; School of Natural and Built Environments, University of South Australia, Adelaide, South Australia 5001, Australia; College of Science and Engineering, Flinders University, Adelaide, South Australia 5042, Australia | Centre for Technology in Water and Wastewater, School of Civil and Environmental Engineering, University of Technology Sydney, Sydney, New South Wales 2007, Australia | School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Queensland 4072, Australia | School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Queensland 4072, Australia | Australian Centre for Water and Environmental Biotechnology (formerly AWMC), The University of Queensland, Brisbane, Queensland 4072, Australia | School of Chemical Engineering, The University of Queensland, Brisbane, Queensland 4072, Australia",Water Research Australia; Australian Research Council; University of Queensland,"Mathematical modeling plays a critical role toward the mitigation of nitrous oxide (N2O) emissions from wastewater treatment plants (WWTPs). In this work, we proposed a novel hybrid modeling approach by integrating the first principal model with deep learning techniques to predict N2O emissions. The hybrid model was successfully implemented and validated with the N2O emission data from a full-scale WWTP. This hybrid model is demonstrated to have higher accuracy for N2O emission modeling in the WWTP than the mechanistic model or pure deep learning model. Equally important, the hybrid model is more applicable than the pure deep learning model due to the lower requirement of data and the pure mechanistic model due to the less calibration requirement. This superior performance was due to the hybrid nature of the proposed model. It integrated the essential wastewater treatment knowledge as the first principal component and the less understood N2O production processes by the data-driven deep learning approach. The developed hybrid model was also successfully implemented under different circumstances for the prediction of N2O flux, which showed the generalizability of the model. The hybrid model also showed great potential to be applied for the N2O mitigation work. Nevertheless, the capability of the hybrid model in evaluating N2O mitigation strategies still requires validation with experiments. Going beyond N2O modeling in WWTP, the novel hybridization modeling concept can potentially be applied to other environmental systems.",2022.0,https://doi.org/10.1021/acs.est.1c05020,N2O; nitrous oxide,N2O (GQPLMRYTRLFLPF-UHFFFAOYSA-N); nitrous oxide (GQPLMRYTRLFLPF-UHFFFAOYSA-N)
